payment_id,order_id,amount_received,payment_date,payment_mode
2601,2854,4459.28,2026-07-02,NEFT
2602,2855,1878.32,2025-11-09,UPI
2603,2856,7635.69,2026-07-06,Cheque
2604,2857,3455.45,2025-07-06,Cheque
2605,2858,1376.87,2025-06-04,Cheque
2606,2859,18505.9,2026-02-08,UPI
2607,2860,12745.56,2026-06-20,NEFT
2608,2861,3409.88,2025-11-06,UPI
2609,2862,13463.93,2026-04-17,UPI
2610,2863,21859.79,2025-10-28,UPI
2611,2865,7155.24,,Cheque
2612,2867,23109.58,2026-07-31,Cheque
2613,2868,18641.46,2026-01-19,Cheque
2614,2869,8643.35,,Cheque
2615,2870,24845.3,2025-11-20,Cheque
2616,2872,6661.49,2025-08-19,NEFT
2617,2873,4428.29,2026-03-08,UPI
2618,2874,6869.13,2025-10-25,NEFT
2619,2876,27183.05,2026-01-08,NEFT
2620,2877,3870.8,2025-08-20,NEFT
2621,2878,48341.44,2025-11-10,NEFT
2622,2879,915.72,2026-03-16,Cheque
2623,2881,12925.34,2026-04-25,Cheque
2624,2882,11856.82,2026-06-03,Cheque
2625,2883,8710.53,2025-10-20,Cheque
2626,2884,3521.88,,UPI
2627,2885,14502.28,2026-01-13,NEFT
2628,2886,18002.18,2026-06-10,UPI
2629,2887,9221.01,2026-07-31,Cheque
2630,2888,18571.66,2026-04-05,Cheque
2631,2889,12706.22,2025-07-26,UPI
2632,2890,6673.44,2026-01-04,NEFT
2633,2891,4543.34,,Cheque
2634,2892,3122.21,2026-05-16,UPI
2635,2895,8614.27,2025-08-13,NEFT
2636,2896,26895.87,2026-07-26,Cheque
2637,2897,8872.36,2026-03-27,UPI
2638,2898,5668.7,2026-01-17,UPI
2639,2899,10452.64,2026-05-10,UPI
2640,2900,348.55,,NEFT
2641,2901,13144.08,2025-07-31,Cheque
2642,2902,22432.92,2025-08-25,NEFT
2643,2903,7787.68,2026-04-10,NEFT
2644,2904,6495.25,2026-03-26,NEFT
2645,2905,2003.89,2026-07-24,Cheque
2646,2907,14134.05,2026-04-23,Cheque
2647,2908,12246.39,2025-12-24,NEFT
2648,2909,1241.03,,Cheque
2649,2910,6201.53,2025-07-19,NEFT
2650,2911,15576.81,2025-07-29,UPI
2651,2912,10656.15,2025-06-03,NEFT
2652,2913,5800.23,2025-12-20,UPI
2653,2914,14773.88,2025-07-07,Cheque
2654,2915,3625.57,2026-02-15,NEFT
2655,2916,9902.75,2025-08-20,UPI
2656,2917,45934.23,2025-11-24,UPI
2657,2918,11545.21,2025-09-28,UPI
2658,2919,42716.49,2026-07-28,NEFT
2659,2920,2027.41,2025-10-23,Cheque
2660,2921,41242.15,2025-12-01,UPI
2661,2922,18803.12,2026-04-06,Cheque
2662,2924,28172.02,2026-07-04,UPI
2663,2925,8637.72,2025-08-19,UPI
2664,2926,9289.08,2025-07-21,NEFT
2665,2927,42888.72,2026-03-19,UPI
2666,2928,31523.21,2026-07-13,NEFT
2667,2929,7252.58,2026-06-11,NEFT
2668,2930,8455.92,2025-09-04,Cheque
2669,2932,9051.26,2025-09-11,NEFT
2670,2933,23445.98,2026-07-27,Cheque
2671,2934,18890.88,2026-01-22,NEFT
2672,2935,20132.78,2025-09-06,NEFT
2673,2937,14143.64,2025-12-04,Cheque
2674,2939,20222.89,2025-12-14,NEFT
2675,2940,39259.91,2025-11-25,Cheque
2676,2941,4003.82,2026-03-24,NEFT
2677,2942,9721.7,2025-12-01,NEFT
2678,2943,9102.79,2026-02-25,UPI
2679,2944,7524.52,2025-08-24,Cheque
2680,2945,27896.48,2025-10-20,Cheque
2681,2946,6528.26,2026-04-21,UPI
2682,2947,5903.36,2026-07-31,NEFT
2683,2948,11376.86,2025-07-14,Cheque
2684,2949,17983.94,2025-09-26,UPI
2685,2950,21822.29,2026-03-23,UPI
2686,2952,11262.2,2026-02-09,NEFT
2687,2953,39659.59,2026-06-15,UPI
2688,2954,3779.13,2025-12-28,Cheque
2689,2955,23188.95,2026-07-31,UPI
2690,2956,32628.13,2025-08-12,NEFT
2691,2960,4946.46,2026-01-07,NEFT
2692,2961,3446.6,2026-03-27,Cheque
2693,2962,4809.96,2025-12-12,UPI
2694,2963,1141.21,,UPI
2695,2964,7450.62,2025-09-28,Cheque
2696,2965,16986.84,2026-06-02,Cheque
2697,2966,7942.55,2025-10-22,Cheque
2698,2967,5400.02,2025-06-21,Cheque
2699,2968,11126.29,2025-12-26,UPI
2700,2969,14144.57,2026-06-03,UPI
2701,2970,19218.07,2025-06-03,UPI
2702,2973,7451.14,2026-02-22,Cheque
2703,2974,9230.06,2025-07-08,Cheque
2704,2975,4865.99,2026-07-31,Cheque
2705,2976,8368.52,2025-10-07,NEFT
2706,2978,7699.41,2025-10-17,NEFT
2707,2979,2491.71,2026-04-25,Cheque
2708,2980,1283.6,2025-10-17,Cheque
2709,2981,19629.95,2026-01-18,Cheque
2710,2982,16877.83,2026-05-05,NEFT
2711,2983,48695.5,2026-03-26,UPI
2712,2984,7152.4,2025-07-21,NEFT
2713,2985,2974.72,2026-03-29,UPI
2714,2986,1445.48,,NEFT
2715,2987,4862.71,2026-05-04,UPI
2716,2988,2789.47,,Cheque
2717,2989,17850.69,2025-06-02,UPI
2718,2990,33147.32,2026-07-28,NEFT
2719,2991,36002.75,2025-12-26,Cheque
2720,2992,24001.84,2025-10-11,NEFT
2721,2993,2273.26,2025-12-06,NEFT
2722,2994,3534.3,2026-04-08,NEFT
2723,2996,5741.12,2026-06-01,Cheque
2724,2997,35672.62,2026-04-20,UPI
2725,2998,22866.73,2026-02-07,UPI
2726,2999,1357.09,2026-01-28,NEFT
2727,3001,9135.88,2025-10-12,NEFT
2728,3004,668.91,2026-02-20,Cheque
2729,3005,21215.25,2025-06-02,Cheque
2730,3006,9224.64,2026-07-03,UPI
2731,3007,3571.86,2026-03-02,UPI
2732,3009,4516.92,2025-06-10,NEFT
2733,3010,1434.14,,UPI
2734,3011,22339.5,2025-09-29,Cheque
2735,3012,14983.93,2025-11-01,NEFT
2736,3013,4697.28,2025-10-14,Cheque
2737,3014,2035.84,2026-03-16,UPI
2738,3015,12814.84,2026-07-27,NEFT
2739,3016,8164.26,2025-09-13,NEFT
2740,3017,4302.94,,UPI
2741,3018,23314.57,2026-06-11,Cheque
2742,3019,39108.52,2026-04-08,UPI
2743,3020,22853.62,2026-07-14,UPI
2744,3022,3017.45,2026-02-25,NEFT
2745,3023,6638.64,2025-12-13,NEFT
2746,3024,403.52,,NEFT
2747,3025,16751.2,2025-10-25,Cheque
2748,3026,1517.65,2026-06-13,NEFT
2749,3027,1628.55,2025-12-03,Cheque
2750,3028,3904.95,2026-03-10,NEFT
2751,3030,1435.74,2025-07-30,UPI
2752,3031,1409.0,2026-05-24,Cheque
2753,3032,12890.54,2025-09-25,NEFT
2754,3033,234.48,2025-09-22,Cheque
2755,3034,10433.72,2025-08-21,Cheque
2756,3035,5156.75,2025-10-25,UPI
2757,3036,31521.27,2025-12-04,UPI
2758,3037,31033.65,2026-06-04,UPI
2759,3038,4376.78,2025-12-14,Cheque
2760,3040,3934.32,2025-09-09,UPI
2761,3041,7549.98,2025-12-09,UPI
2762,3042,537.64,2026-07-31,Cheque
2763,3043,53474.85,2026-05-09,Cheque
2764,3044,6734.71,2026-07-29,UPI
2765,3045,8356.61,2026-05-16,UPI
2766,3046,1413.87,2025-07-29,UPI
2767,3047,20922.36,2026-04-10,NEFT
2768,3048,27778.22,2026-04-30,NEFT
2769,3049,12274.91,2025-09-11,Cheque
2770,3050,13985.12,2025-10-19,NEFT
2771,3051,7733.18,2025-11-29,UPI
2772,3052,7101.63,2025-06-02,Cheque
2773,3053,8091.82,2025-05-28,UPI
2774,3054,10326.79,2026-07-31,Cheque
2775,3055,12314.85,2025-07-03,Cheque
2776,3056,2335.05,2026-07-30,Cheque
2777,3057,7818.17,2025-12-10,Cheque
2778,3058,1454.15,2026-02-11,UPI
2779,3059,10635.3,2025-12-19,NEFT
2780,3060,8009.25,2025-09-17,NEFT
2781,3061,3255.83,2026-06-22,UPI
2782,3062,32891.76,2025-09-15,NEFT
2783,3063,31305.61,2025-12-10,UPI
2784,3064,1434.62,2025-07-28,UPI
2785,3065,10218.59,2026-05-04,Cheque
2786,3066,9302.45,2025-11-04,UPI
2787,3067,16810.5,2026-07-31,UPI
2788,3068,2441.35,2025-10-01,Cheque
2789,3069,5668.84,,Cheque
2790,3070,3005.39,2025-10-06,NEFT
2791,3072,10864.28,2026-01-16,NEFT
2792,3073,6204.77,2026-01-13,UPI
2793,3075,3283.06,2026-01-02,NEFT
2794,3076,6592.9,2025-07-08,NEFT
2795,3077,21704.32,2026-02-01,NEFT
2796,3078,27949.89,2025-06-25,UPI
2797,3079,6688.46,2026-07-17,UPI
2798,3080,13510.22,2026-06-01,Cheque
2799,3081,1277.8,2026-07-21,UPI
2800,3083,1195.45,,Cheque
2801,3084,6864.74,2025-09-10,UPI
2802,3085,8851.56,2026-05-06,NEFT
2803,3086,16034.13,2025-11-04,Cheque
2804,3087,6028.18,2025-10-05,NEFT
2805,3088,1598.38,2025-11-03,NEFT
2806,3089,10635.0,2025-08-26,Cheque
2807,3090,10471.76,2025-12-19,UPI
2808,3091,8282.78,2025-07-21,Cheque
2809,3092,8330.88,2026-02-18,Cheque
2810,3093,4923.71,2026-05-10,Cheque
2811,3094,2122.53,,NEFT
2812,3095,9092.34,2026-07-06,UPI
2813,3096,3613.68,2026-01-12,Cheque
2814,3097,40930.8,2025-09-26,Cheque
2815,3098,7429.25,2026-06-10,Cheque
2816,3099,26340.97,2026-03-16,NEFT
2817,3100,5009.86,2025-09-29,UPI
2818,3101,32233.92,2026-06-02,Cheque
2819,3102,36877.92,2025-12-30,NEFT
2820,3103,2603.83,,UPI
2821,3104,23882.78,2025-12-26,Cheque
2822,3105,13438.2,2026-06-07,Cheque
2823,3107,2265.37,2026-04-20,NEFT
2824,3108,13843.95,2026-07-23,Cheque
2825,3110,26895.87,2025-06-21,Cheque
2826,3111,20999.81,2025-10-13,NEFT
2827,3112,19600.2,2026-01-25,UPI
2828,3113,12035.61,2026-01-22,UPI
2829,3114,3537.6,2026-05-08,NEFT
2830,3115,11366.38,,Cheque
2831,3116,4741.63,2025-09-03,UPI
2832,3117,38857.61,2025-06-10,Cheque
2833,3118,36558.19,2025-08-28,UPI
2834,3119,6661.49,2025-12-06,Cheque
2835,3120,6912.0,2026-05-19,Cheque
2836,3121,24518.05,2026-05-07,Cheque
2837,3122,24057.87,2026-02-02,Cheque
2838,3123,15240.63,2025-12-22,UPI
2839,3124,903.5,,NEFT
2840,3125,3769.38,2026-03-04,UPI
2841,3126,15680.16,2025-11-25,NEFT
2842,3127,3439.9,2026-06-21,NEFT
2843,3128,2180.15,,NEFT
2844,3129,29160.33,2026-03-09,NEFT
2845,3130,9712.96,2025-11-26,UPI
2846,3131,13137.15,2025-10-01,NEFT
2847,3132,14623.8,2026-05-04,Cheque
2848,3133,27949.89,2026-03-27,UPI
2849,3134,1245.14,2026-05-17,UPI
2850,3135,5786.03,2026-02-02,Cheque
2851,3136,9974.52,2026-07-31,NEFT
2852,3137,12679.58,2026-07-31,Cheque
2853,3138,3257.1,2026-07-12,UPI
2854,3140,6574.15,2025-07-31,Cheque
2855,3141,2406.66,,UPI
2856,3142,5180.95,2025-09-20,Cheque
2857,3143,1429.6,2025-09-10,Cheque
2858,3144,11607.39,2025-11-21,UPI
2859,3145,12715.76,2026-01-07,Cheque
2860,3147,12513.82,2026-07-30,Cheque
2861,3148,22074.18,2025-11-28,NEFT
2862,3149,32793.0,2026-07-25,NEFT
2863,3150,13859.78,2025-09-12,UPI
2864,3151,12647.35,2026-04-17,UPI
2865,3152,1776.6,2026-02-07,UPI
2866,3153,12070.31,2025-05-29,NEFT
2867,3154,28063.13,2026-03-18,NEFT
2868,3155,30419.51,2025-06-16,Cheque
2869,3156,7100.26,,UPI
2870,3158,5903.4,2026-04-13,NEFT
2871,3159,3733.82,2026-07-31,NEFT
2872,3160,12400.99,2025-09-18,NEFT
2873,3161,39677.81,2026-04-15,UPI
2874,3162,985.24,2026-05-09,UPI
2875,3163,19336.58,2025-11-24,UPI
2876,3165,5667.13,2025-06-24,Cheque
2877,3166,49720.67,2025-07-23,Cheque
2878,3167,2549.21,2025-08-18,Cheque
2879,3168,30755.87,2026-02-15,NEFT
2880,3169,9586.36,2025-12-09,NEFT
2881,3170,325.89,,Cheque
2882,3171,748.92,2026-05-18,NEFT
2883,3173,2499.48,,NEFT
2884,3174,13209.03,2026-06-22,NEFT
2885,3175,1067.26,,Cheque
2886,3176,3161.89,2025-11-30,NEFT
2887,3178,966.55,,NEFT
2888,3179,7622.24,2026-06-19,Cheque
2889,3180,16361.1,2025-06-25,Cheque
2890,3181,33577.0,2025-10-17,Cheque
2891,3182,19955.17,2025-11-18,NEFT
2892,3183,2504.49,2026-07-12,UPI
2893,3184,2959.81,,Cheque
2894,3185,2466.28,2025-06-16,UPI
2895,3188,3017.09,2026-06-30,UPI
2896,3189,18350.96,2026-06-19,Cheque
2897,3190,11580.66,2026-06-30,Cheque
2898,3191,4983.42,2025-07-01,Cheque
2899,3192,5940.33,2025-12-14,NEFT
2900,3193,18811.04,2026-07-28,Cheque
2901,3194,5903.36,2026-02-25,Cheque
2902,3195,18674.46,2026-02-16,UPI
2903,3196,2756.69,2025-08-04,Cheque
2904,3197,20487.86,2026-03-26,UPI
2905,3198,6599.62,2025-07-23,UPI
2906,3199,18002.18,2025-12-20,Cheque
2907,3200,15079.97,2025-07-19,Cheque
2908,3201,13581.43,2025-12-27,Cheque
2909,3202,25608.61,2026-07-31,Cheque
2910,3203,6593.3,2025-12-02,Cheque
2911,3204,13116.11,2026-02-06,Cheque
2912,3205,11616.0,2025-06-23,NEFT
2913,3206,2611.6,2026-05-15,UPI
2914,3207,18596.24,2025-10-25,UPI
2915,3208,30220.22,2025-12-10,Cheque
2916,3209,8222.94,2025-10-06,UPI
2917,3210,43553.12,2026-07-17,Cheque
2918,3211,8611.68,2025-10-28,NEFT
2919,3212,21599.59,2026-06-14,Cheque
2920,3213,20791.15,2025-12-30,NEFT
2921,3214,23030.41,2025-08-21,Cheque
2922,3215,42700.66,2026-03-29,NEFT
2923,3216,1252.24,2026-04-22,NEFT
2924,3217,16603.24,2025-09-20,NEFT
2925,3218,10636.96,2026-06-08,UPI
2926,3220,5759.23,2026-06-04,Cheque
2927,3221,4300.85,2025-09-06,NEFT
2928,3222,26177.76,2026-03-28,UPI
2929,3224,1262.39,2025-07-28,UPI
2930,3225,6791.79,2026-07-10,UPI
2931,3226,4018.78,2025-06-16,UPI
2932,3227,19586.99,2026-03-20,NEFT
2933,3228,5678.49,2025-12-07,UPI
2934,3229,26664.9,2026-06-01,NEFT
2935,3230,29792.3,2025-09-26,UPI
2936,3231,30622.82,2026-01-24,Cheque
2937,3232,6107.88,2026-04-16,UPI
2938,3233,23613.6,2026-01-29,NEFT
2939,3234,13827.2,2026-02-21,NEFT
2940,3235,2392.69,2025-12-09,Cheque
2941,3236,24246.24,2025-05-30,UPI
2942,3237,11454.96,2025-05-12,Cheque
2943,3239,19311.48,2026-02-21,Cheque
2944,3241,29575.01,2025-10-11,NEFT
2945,3242,8543.3,2025-10-16,NEFT
2946,3243,858.65,,Cheque
2947,3244,14569.44,2026-05-02,NEFT
2948,3245,7871.97,,Cheque
2949,3246,12362.09,2025-12-07,Cheque
2950,3247,905.34,2025-10-03,Cheque
2951,3248,3779.13,2026-05-31,NEFT
2952,3249,21098.13,2025-08-14,Cheque
2953,3250,10792.5,2025-07-18,UPI
2954,3251,5928.41,2025-09-27,NEFT
2955,3252,26731.48,2025-11-19,UPI
2956,3253,36462.06,2026-03-26,UPI
2957,3254,39561.14,2026-07-31,NEFT
2958,3255,16169.65,2025-12-03,Cheque
2959,3256,30860.88,2026-07-31,NEFT
2960,3257,2525.3,2025-06-13,NEFT
2961,3258,2954.25,2025-06-03,Cheque
2962,3259,10954.26,2025-06-03,NEFT
2963,3260,20922.36,2025-07-15,Cheque
2964,3261,9031.16,2026-04-25,UPI
2965,3262,4767.86,2025-06-24,UPI
2966,3263,4378.08,2026-04-01,UPI
2967,3264,6205.12,2026-04-24,NEFT
2968,3265,11184.88,2025-09-02,Cheque
2969,3266,4097.68,2026-06-11,UPI
2970,3268,14771.25,2025-10-08,NEFT
2971,3269,7303.91,2026-07-20,Cheque
2972,3270,7712.52,2026-07-31,UPI
2973,3271,15993.63,2025-12-19,NEFT
2974,3272,18322.96,2026-04-06,NEFT
2975,3273,5025.09,2026-05-08,UPI
2976,3274,18067.67,2025-07-17,UPI
2977,3275,320.9,,NEFT
2978,3277,751.69,2025-10-11,Cheque
2979,3278,2699.36,2025-12-28,Cheque
2980,3279,5810.79,2025-08-23,UPI
2981,3280,34914.59,2025-06-05,NEFT
2982,3281,6544.35,2025-10-12,Cheque
2983,3283,6916.28,2025-12-08,NEFT
2984,3284,33127.07,2025-05-28,Cheque
2985,3285,36501.54,2026-07-27,Cheque
2986,3286,7494.92,2026-05-02,NEFT
2987,3287,43108.25,2026-03-23,UPI
2988,3289,43971.83,2025-12-13,UPI
2989,3290,682.73,2026-04-02,Cheque
2990,3291,10930.56,2025-10-15,Cheque
2991,3292,16116.96,2025-07-03,Cheque
2992,3293,3607.59,2026-05-14,NEFT
2993,3294,3395.89,2025-10-24,UPI
2994,3295,15311.41,2025-06-11,Cheque
2995,3296,4849.31,2026-06-13,UPI
2996,3297,12979.47,2025-06-25,NEFT
2997,3298,16421.1,2026-04-23,Cheque
2998,3300,40279.66,2025-09-17,UPI
2999,3301,37206.18,2025-10-10,NEFT
3000,3302,17344.62,2025-09-26,Cheque
3001,3303,7010.24,2026-05-01,Cheque
3002,3305,4165.44,2025-08-05,UPI
3003,3306,23203.13,2025-09-04,NEFT
3004,3307,28097.71,2025-08-17,Cheque
3005,3308,7071.82,2026-07-02,NEFT
3006,3310,2273.26,2025-10-16,UPI
3007,3311,25478.76,2025-06-22,NEFT
3008,3312,579.4,,NEFT
3009,3313,9299.3,2026-05-25,NEFT
3010,3314,2164.91,2025-07-05,Cheque
3011,3315,9523.66,2025-08-07,NEFT
3012,3316,6483.36,2026-05-16,NEFT
3013,3317,8257.93,2026-06-04,Cheque
3014,3318,3371.29,2026-01-14,UPI
3015,3319,7748.16,2026-02-02,NEFT
3016,3320,6107.88,2026-06-01,Cheque
3017,3321,7008.09,2026-02-17,UPI
3018,3322,13181.87,2025-08-29,UPI
3019,3323,36877.84,2026-04-28,UPI
3020,3324,9169.99,2026-07-31,NEFT
3021,3325,20882.0,2025-10-16,UPI
3022,3326,11760.12,2026-05-18,Cheque
3023,3327,31789.4,2025-12-30,NEFT
3024,3328,3721.1,2025-05-23,NEFT
3025,3329,6742.59,2025-10-18,UPI
3026,3330,30442.03,2025-11-04,NEFT
3027,3331,20182.35,2025-11-23,UPI
3028,3332,9431.84,2025-07-21,Cheque
3029,3333,7070.83,2025-07-12,Cheque
3030,3334,9865.6,2025-09-16,Cheque
3031,3335,6082.23,2025-06-20,Cheque
3032,3336,3750.82,2026-01-22,NEFT
3033,3337,1811.57,2025-09-15,UPI
3034,3338,37202.97,2025-09-01,NEFT
3035,3340,1856.89,2025-06-09,Cheque
3036,3341,7715.22,2026-07-16,Cheque
3037,3342,9900.55,2025-08-03,UPI
3038,3343,29114.08,2026-04-14,Cheque
3039,3344,26269.34,2026-07-17,Cheque
3040,3345,2699.36,2026-05-14,NEFT
3041,3346,13051.25,2025-10-23,UPI
3042,3347,20488.74,2025-07-06,NEFT
3043,3349,2055.24,2025-08-01,UPI
3044,3350,5502.97,2026-03-27,Cheque
3045,3351,9522.31,2025-11-15,UPI
3046,3352,10460.23,2025-12-19,UPI
3047,3354,4897.97,2026-07-09,Cheque
3048,3355,3680.25,,NEFT
3049,3356,25018.42,2026-02-17,NEFT
3050,3357,5109.07,2025-08-25,NEFT
3051,3358,31250.49,2025-09-29,NEFT
3052,3359,22599.38,2025-11-04,Cheque
3053,3360,2559.36,2025-09-16,Cheque
3054,3361,849.45,2025-09-02,UPI
3055,3362,2596.56,2025-11-14,NEFT
3056,3363,2585.12,2026-02-03,NEFT
3057,3364,13727.97,2025-07-17,UPI
3058,3365,21704.32,2025-12-18,UPI
3059,3366,1628.55,2025-05-22,UPI
3060,3368,22988.87,2025-07-20,UPI
3061,3369,23451.68,2026-06-18,NEFT
3062,3370,44205.88,2025-08-25,Cheque
3063,3372,2781.34,2026-07-31,UPI
3064,3374,7447.59,,Cheque
3065,3375,8275.26,2025-08-07,NEFT
3066,3376,11967.26,2026-04-27,NEFT
3067,3377,2751.49,2026-01-12,Cheque
3068,3380,3644.76,2025-11-07,UPI
3069,3381,15003.26,2025-10-14,Cheque
3070,3382,25864.95,2025-07-29,NEFT
3071,3383,8659.27,2026-03-05,Cheque
3072,3384,531.6,2025-08-01,Cheque
3073,3385,50464.41,2026-07-14,Cheque
3074,3386,9962.28,2025-11-01,NEFT
3075,3387,3450.03,2025-12-02,NEFT
3076,3388,12746.68,2026-01-27,UPI
3077,3389,9930.32,2026-04-19,UPI
3078,3390,6565.77,2025-06-19,Cheque
3079,3391,3954.82,2026-05-19,NEFT
3080,3392,2726.83,2026-03-31,NEFT
3081,3393,29464.1,2026-02-19,NEFT
3082,3394,9437.88,2026-07-20,NEFT
3083,3395,20249.85,2026-05-04,UPI
3084,3396,18350.96,2025-10-25,UPI
3085,3398,42246.53,2026-01-06,NEFT
3086,3399,2389.47,2025-09-07,UPI
3087,3400,1158.25,2025-06-21,UPI
3088,3401,18067.67,2025-10-27,Cheque
3089,3402,7240.75,2025-07-03,UPI
3090,3403,19174.4,2026-06-30,UPI
3091,3404,17141.54,2025-08-07,NEFT
3092,3405,19888.39,2026-03-18,NEFT
3093,3406,17150.14,2026-07-01,Cheque
3094,3407,28689.93,2025-10-03,UPI
3095,3408,24428.09,2026-03-30,Cheque
3096,3409,46512.27,2026-04-16,NEFT
3097,3410,1709.72,2025-11-26,UPI
3098,3411,10170.69,2026-06-02,Cheque
3099,3412,3048.19,2026-01-15,UPI
3100,3414,19421.25,2025-09-15,Cheque
3101,3415,13715.43,2026-04-13,UPI
3102,3416,9639.78,2026-04-13,NEFT
3103,3417,14691.84,2025-10-15,NEFT
3104,3418,10609.06,2025-08-02,NEFT
3105,3419,3690.72,2026-04-14,UPI
3106,3421,1217.16,2026-03-11,UPI
3107,3423,5338.56,2025-08-24,NEFT
3108,3424,8040.13,2026-07-31,NEFT
3109,3425,27813.87,2025-08-23,NEFT
3110,3426,45156.54,2026-07-01,NEFT
3111,3427,23298.33,2025-12-09,Cheque
3112,3428,3849.3,2025-06-02,NEFT
3113,3429,2921.56,2026-05-25,UPI
3114,3430,1983.5,2025-08-20,UPI
3115,3431,4100.8,2026-04-23,Cheque
3116,3432,9672.99,2025-05-29,Cheque
3117,3433,11906.03,2026-06-04,UPI
3118,3434,34450.68,2025-10-03,NEFT
3119,3435,10400.51,2025-08-07,NEFT
3120,3436,35349.33,2026-05-28,NEFT
3121,3437,14086.01,2026-01-22,NEFT
3122,3438,6627.8,2025-07-13,Cheque
3123,3439,49545.04,2026-04-17,Cheque
3124,3440,2974.3,2025-12-25,Cheque
3125,3441,17055.38,2026-02-02,NEFT
3126,3442,5363.71,2025-11-05,Cheque
3127,3443,23445.98,2025-12-02,UPI
3128,3444,18925.25,2025-12-16,UPI
3129,3445,1435.74,2026-05-15,Cheque
3130,3446,5193.13,2025-12-03,NEFT
3131,3447,12246.39,2026-04-03,Cheque
3132,3448,15366.56,2026-06-14,Cheque
3133,3449,24922.89,2025-08-07,Cheque
3134,3450,25690.02,2026-06-03,UPI
3135,3451,529.04,,NEFT
3136,3452,3738.31,2025-09-17,Cheque
3137,3453,6112.61,2026-01-30,Cheque
3138,3454,5355.64,2025-12-23,NEFT
3139,3455,5966.66,2026-07-10,Cheque
3140,3456,42219.42,2026-03-19,UPI
3141,3457,13156.11,2025-12-09,NEFT
3142,3458,6956.76,2026-04-01,Cheque
3143,3459,23613.6,2025-05-23,NEFT
3144,3460,4471.59,2026-02-10,Cheque
3145,3461,47354.88,2026-07-31,NEFT
3146,3462,9863.14,2026-07-31,UPI
3147,3463,24609.6,2025-10-30,UPI
3148,3464,6704.07,2025-10-20,Cheque
3149,3466,3619.36,2025-10-26,UPI
3150,3468,7474.26,2026-05-02,UPI
3151,3469,42246.53,2026-02-11,UPI
3152,3470,6824.96,2025-12-18,NEFT
3153,3471,11126.25,2026-03-19,NEFT
3154,3473,10422.59,2025-12-04,NEFT
3155,3474,8009.25,2025-12-21,UPI
3156,3475,12087.28,2026-05-17,UPI
3157,3476,28709.21,2026-03-25,NEFT
3158,3477,22561.27,2026-07-05,UPI
3159,3478,15034.2,2025-07-30,UPI
3160,3480,9639.78,2025-10-22,UPI
3161,3481,31357.92,2025-11-05,Cheque
3162,3482,1184.4,2026-01-12,UPI
3163,3483,7093.52,2025-06-09,NEFT
3164,3484,12087.72,2025-09-25,NEFT
3165,3485,1409.0,2025-05-22,NEFT
3166,3486,44425.14,2026-01-10,Cheque
3167,3487,5822.98,2026-07-31,NEFT
3168,3488,38481.31,2025-09-17,NEFT
3169,3489,8586.01,2026-01-11,Cheque
3170,3490,11580.25,,Cheque
3171,3491,7777.8,2025-11-06,Cheque
3172,3492,19288.05,2026-04-12,Cheque
3173,3493,6638.64,2026-07-31,UPI
3174,3494,12889.4,2026-07-09,NEFT
3175,3495,778.93,2025-08-16,Cheque
3176,3496,13754.99,2025-12-15,NEFT
3177,3497,6523.38,2026-03-03,Cheque
3178,3498,2591.54,2026-05-11,NEFT
3179,3499,19126.56,2026-05-07,UPI
3180,3500,8137.39,2026-01-19,UPI
3181,3501,17411.37,2025-09-24,UPI
3182,3502,28928.87,2025-12-14,UPI
3183,3503,6584.72,2025-11-20,UPI
3184,3504,2351.06,2026-04-06,UPI
3185,3505,45156.54,2026-07-31,UPI
3186,3506,7959.28,2025-05-25,NEFT
3187,3507,8703.08,2025-12-30,NEFT
3188,3508,2250.8,,Cheque
3189,3509,15880.49,2026-05-15,Cheque
3190,3510,4141.39,2026-01-13,UPI
3191,3511,5056.31,2025-11-15,Cheque
3192,3512,4775.78,2025-10-29,NEFT
3193,3513,37348.93,2026-07-13,Cheque
3194,3514,11268.62,2025-10-20,Cheque
3195,3515,2798.99,,Cheque
3196,3516,1924.65,2026-07-31,UPI
3197,3517,20827.2,2025-08-20,UPI
3198,3518,9892.92,2025-08-31,NEFT
3199,3519,30922.01,2026-04-30,Cheque
3200,3520,13863.85,2025-08-28,Cheque
3201,3521,44675.75,2025-08-17,Cheque
3202,3522,16501.26,2026-06-02,UPI
3203,3523,25478.76,2025-09-28,Cheque
3204,3524,24249.86,2025-11-25,Cheque
3205,3525,1238.33,,UPI
3206,3526,2791.99,2026-03-10,UPI
3207,3527,4495.78,2026-07-31,NEFT
3208,3528,32763.97,2025-06-02,Cheque
3209,3529,6516.36,2025-07-07,NEFT
3210,3530,10093.03,2025-08-17,UPI
3211,3531,16248.66,2025-09-20,UPI
3212,3532,1687.77,2025-07-22,Cheque
3213,3533,12385.44,2025-08-18,UPI
3214,3534,21097.28,2025-05-23,Cheque
3215,3535,7585.41,2026-03-29,Cheque
3216,3536,8153.74,2026-05-30,NEFT
3217,3537,10994.19,2025-11-09,UPI
3218,3538,6082.77,2025-09-22,NEFT
3219,3539,8523.97,2026-01-02,UPI
3220,3540,19012.19,2025-10-05,Cheque
3221,3541,15722.02,2026-07-17,UPI
3222,3542,13135.84,2025-07-30,UPI
3223,3543,12591.65,2025-09-04,Cheque
3224,3544,2579.55,2025-07-02,NEFT
3225,3545,8094.24,2026-03-22,NEFT
3226,3546,12244.93,2026-01-31,NEFT
